segment_id,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct
osm_way_1314875625,13.040713111841463,77.58989122182845,13.040455636842104,77.58983865789473,13040,77589,Hebbala,No Junction,No Junction,secondary,9.0,38,osm_overpass_nearest_road,"Hebbal Flyover, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,tertiary,"LINESTRING (77.5899974 13.0412085, 77.5899328 13.0409068, 77.5898466 13.0405207, 77.5897923 13.0402163)",37.0,0.011862776530939404,0.6578947368421053
osm_way_28070963,13.077735326678678,77.55861854066202,13.078932152631578,77.5589774763158,13077,77558,Yelahanka,No Junction,No Junction,secondary,9.0,38,osm_overpass_nearest_road,"Vidyaranyapura Main Road, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",Vidyaranyapura Road,secondary,"LINESTRING (77.5597016 13.0815101, 77.5593579 13.0801733, 77.5592203 13.0796472, 77.5589363 13.0786047, 77.5588106 13.0781444, 77.558657 13.077679, 77.5583575 13.0766587, 77.5583458 13.0766183, 77.5582777 13.0763988, 77.5582234 13.0762237, 77.5581237 13.0759022, 77.5581109 13.075872, 77.5580864 13.0758142, 77.558046 13.0757247, 77.5580338 13.0756986, 77.5579171 13.0754198, 77.5575928 13.0747468, 77.557329 13.0742525, 77.5572371 13.0740709)",38.0,0.012183392112856685,0.6659178433889602
osm_way_1353661357,12.980591980524801,77.57587239031287,12.980596886842106,77.57532112631579,12980,77576,Upparpet,BTP057 - Anand Rao Junction,Named Junction,primary,12.0,38,osm_overpass_nearest_road,"Seshadri Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Sheshadri Road,primary,"LINESTRING (77.5769684 12.9805206, 77.5768718 12.9805263, 77.576656 12.9805458, 77.5764798 12.980558, 77.5759343 12.980598, 77.5757929 12.9806088, 77.5755111 12.9806214, 77.5752289 12.9806257, 77.574984 12.9806295, 77.5749043 12.9806307, 77.5748645 12.9806318, 77.5748295 12.9806277, 77.5747755 12.9806213)",34.0,0.010900929785187561,0.6336649550706034
osm_way_1183888770,12.97442415,77.54663195,12.97443897368421,77.54662961315789,12974,77546,Vijayanagara,BTP069 - MC Circle,Named Junction,primary,12.0,38,osm_overpass_nearest_road,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Chord Road,primary_link,"LINESTRING (77.5466016 12.9744248, 77.5466623 12.9744235)",28.0,0.008977236293683874,0.576379974326059
osm_way_1148396687,12.998275049999998,77.55300890000001,12.998283789189188,77.55300716756757,12998,77552,Malleshwaram,BTP008 - Navarang Theatre,Named Junction,secondary,9.0,37,osm_overpass_nearest_road,"80 Feet Ring Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Mahakavi Kuvempu Road,secondary,"LINESTRING (77.5529583 12.9982646, 77.5530595 12.9982855)",34.0,0.010900929785187561,0.6336649550706034
osm_way_1148158872,12.98439841492319,77.55355461755873,12.984360343243244,77.55394908648647,12984,77554,Rajajinagar,BTP061 - Bhashyam Circle,Named Junction,residential,6.0,37,osm_overpass_nearest_road,"60th Cross Road, Bhashyam Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",60th Cross Road,residential,"LINESTRING (77.5541555 12.98437, 77.5540291 12.9843725, 77.5539745 12.9843736, 77.5536546 12.9843905, 77.5529541 12.984435)",30.0,0.009618467457518435,0.5959563543003851
osm_way_28103659,12.832181065834192,77.64756941430649,12.841329105405405,77.64414332972972,12841,77644,Electronic City,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"Neeladri Road, Himagiri Residency, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",Hulimangala Main Road,tertiary,"LINESTRING (77.651301 12.8227153, 77.6511096 12.8234599, 77.6509873 12.8236822, 77.6506454 12.8243037, 77.6503915 12.8247654, 77.6503084 12.8249165, 77.6501998 12.825142, 77.6499378 12.8256025, 77.6498939 12.8256881, 77.649762 12.8259454, 77.6497321 12.8260239, 77.6496729 12.8261821, 77.6495934 12.8263878, 77.6495755 12.8264342, 77.6495299 12.8266003, 77.649499 12.8267049, 77.6494788 12.8270167, 77.6493456 12.8275305, 77.6492439 12.8279228, 77.6490286 12.8287534, 77.6490075 12.8288346, 77.6488866 12.8293013, 77.6487295 12.8296688, 77.6485518 12.8301717, 77.6484088 12.8305289, 77.6482504 12.8309244, 77.6480127 12.831518, 77.6476729 12.8323651, 77.6473878 12.8330759, 77.6473073 12.8332765, 77.6472676 12.8333577, 77.6471118 12.8336767, 77.6469709 12.8339731, 77.6468314 12.8342508, 77.6467934 12.8343287, 77.6465917 12.8347416, 77.646447 12.8350379, 77.6460367 12.835878, 77.6456946 12.8365897, 77.6456527 12.8366768, 77.6456237 12.8367492, 77.6455192 12.8370101, 77.6455078 12.8370386, 77.6453295 12.8374836, 77.6452267 12.8377698, 77.6450731 12.8381975, 77.6447282 12.8391996, 77.6446666 12.8393482, 77.6444834 12.8398123, 77.6442319 12.8402914, 77.6440972 12.8405718, 77.6440999 12.840661, 77.6441045 12.8408087, 77.6441072 12.8408965, 77.6441199 12.8413042, 77.644123 12.8414023, 77.6441329 12.8417033)",36.0,0.011542160949022122,0.6495507060333762
osm_way_1165661287,12.913641775547706,77.60646334368191,12.913653627027026,77.60667456486486,12913,77607,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",Named Junction,secondary,9.0,37,osm_overpass_nearest_road,"7th Cross Road, MICO Employees House Building Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",7th Cross Road,tertiary,"LINESTRING (77.6070364 12.9136907, 77.6068908 12.9136779, 77.6066876 12.9136565, 77.6062417 12.9136226, 77.6061983 12.9136187, 77.606026 12.9136054, 77.6058898 12.9136143)",36.0,0.011542160949022122,0.6495507060333762
osm_way_1388159517,12.897612918685594,77.57043522007795,12.900663721621621,77.5722063783784,12906,77573,J.P. Nagar,No Junction,No Junction,primary,12.0,37,osm_overpass_nearest_road,"Konanakunte Main Road, Narasamma Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",Kanakapura Road,trunk,"LINESTRING (77.5733689 12.9062076, 77.573379 12.9060935, 77.5733904 12.9057294, 77.5733921 12.9056745, 77.5733935 12.905629, 77.5733867 12.9053094, 77.5733806 12.9050189, 77.5733699 12.9048715, 77.5733666 12.9048253, 77.5733525 12.9047258, 77.5732952 12.9041039, 77.5732827 12.9038568, 77.5732862 12.9035697, 77.5733172 12.903402, 77.5734348 12.9026518, 77.5734869 12.9023354, 77.5735153 12.9020972, 77.5735188 12.9019046, 77.5734716 12.9014849, 77.5733687 12.9010798, 77.5733197 12.9009175, 77.5733112 12.9008895, 77.5730137 12.9000062, 77.5728603 12.8994822, 77.5728426 12.8994404, 77.5727836 12.8993205, 77.5725886 12.8989754, 77.572433 12.8987492, 77.5719634 12.8981068, 77.5719204 12.8980479, 77.5715867 12.8976129, 77.5715741 12.8975938, 77.5714206 12.8973609, 77.5712474 12.8971694, 77.5708583 12.896781, 77.570723 12.896646, 77.5706903 12.8966134, 77.5706393 12.8965625, 77.5706069 12.8965301, 77.5700603 12.8959172, 77.5696789 12.8954895, 77.5696233 12.8954261, 77.5691751 12.8949153, 77.5690757 12.8948132, 77.569016 12.8947554, 77.5687918 12.8945302, 77.5687546 12.8944928, 77.5685362 12.8942735, 77.5684039 12.8941406, 77.5682142 12.8939216, 77.5680628 12.8937679, 77.5676394 12.8933273, 77.5664009 12.8921911, 77.5663226 12.8921212, 77.5660042 12.891815, 77.5653637 12.891274, 77.5644089 12.8904039)",24.0,0.0076947739660147485,0.5194159178433889
osm_way_44121868,12.906017922465374,77.6015098984205,12.90699382972973,77.60105514594596,12907,77600,Mico Layout,BTP130 - GD Mara Junction,Named Junction,primary,12.0,37,osm_overpass_nearest_road,"Bannerghatta Main Road, Brahma Sri Narayanaguru Junction, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",Bannerghatta Road,primary,"LINESTRING (77.6006404 12.9073022, 77.6006778 12.907247, 77.6008633 12.9070235, 77.6008797 12.9070037, 77.6014564 12.9063092, 77.6016377 12.9060908, 77.6017374 12.9059707, 77.6018605 12.9057685, 77.6019195 12.9056061, 77.6019546 12.9054476, 77.6019656 12.9053461, 77.6019629 12.9052403, 77.6019143 12.9049636, 77.6018123 12.90458)",28.0,0.008977236293683874,0.576379974326059
osm_way_677326090,12.979497196925266,77.69547908669195,12.979556672972972,77.69518275135135,12979,77695,Mahadevapura,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"Outer Ring Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",,residential,"LINESTRING (77.6949425 12.979669, 77.6950206 12.9796327, 77.6960198 12.9793363)",33.0,0.01058031420327028,0.6256418485237484
osm_way_230182002,12.921189661770669,77.66675921365756,12.921378333212818,77.66734133984897,12920,77665,Bellandur,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"Outer Ring Road, Prestige Ferns Galaxy, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,tertiary,"LINESTRING (77.6680769 12.9218349, 77.6674062 12.9214943, 77.6664645 12.9210582, 77.666087 12.9208824, 77.6660549 12.920867, 77.6657793 12.9207349, 77.6657051 12.9206993, 77.6656607 12.9206788, 77.665625 12.9206553, 77.6656079 12.9206265, 77.6655912 12.9205994, 77.6655905 12.9205646, 77.6655987 12.9205226, 77.6656165 12.920493, 77.665646 12.9204611)",24.0,0.0076947739660147485,0.5194159178433889
osm_way_1256756692,12.975992021558024,77.57488699879666,12.97599231891892,77.57492165945945,12975,77574,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,residential,6.0,37,osm_overpass_nearest_road,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,service,"LINESTRING (77.5749444 12.9759955, 77.5749147 12.9759988, 77.5748299 12.9759817)",30.0,0.009618467457518435,0.5959563543003851
osm_way_1385375026,13.006454033636698,77.56814915934147,13.006491716216216,77.56813655405404,13006,77568,Malleshwaram,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"4th Main Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",4th Main Road,tertiary,"LINESTRING (77.5681646 13.0055491, 77.5681633 13.0056241, 77.5681571 13.0059821, 77.5681539 13.0061663, 77.5681511 13.0063292, 77.5681473 13.0065625, 77.5681473 13.0067412, 77.5681433 13.0067767, 77.5681341 13.0073141, 77.5681333 13.0073589)",37.0,0.011862776530939404,0.6578947368421053
osm_way_32258206,12.912263476999334,77.58408488570673,12.912233608108108,77.58552077027026,12912,77585,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",Named Junction,residential,6.0,37,osm_overpass_nearest_road,"5th Cross Road, Manjunath Colony, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",5th Cross Road,residential,"LINESTRING (77.5857029 12.9122153, 77.5856616 12.9122163, 77.5854023 12.9122229, 77.5851084 12.9122304, 77.5846663 12.9122416, 77.584336 12.91225, 77.584249 12.9122523, 77.5827371 12.9122907, 77.5826995 12.9123836, 77.5825222 12.9124084)",37.0,0.011862776530939404,0.6578947368421053
osm_way_244301816,12.950576512900845,77.52210261612086,12.950638337837836,77.52208433243243,12950,77521,Byatarayanapura,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"Dr Rajkumar Puniya Bhoomi Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,tertiary,"LINESTRING (77.5210482 12.9519137, 77.5211628 12.9517986, 77.5214704 12.9514155, 77.5217689 12.9509899, 77.5220322 12.9506381, 77.522273 12.9503133, 77.5224244 12.950109, 77.5225317 12.9499885, 77.5227878 12.9497083, 77.5229485 12.9495395, 77.5230714 12.9494141, 77.5231966 12.9492719)",37.0,0.011862776530939404,0.6578947368421053
osm_way_1317821718,12.970934055577038,77.64613730018696,12.970974331633737,77.64712965593084,12970,77645,Jeevanbheemanagar,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"11th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",11th Main Road,residential,"LINESTRING (77.6449588 12.9709045, 77.6453534 12.9709139, 77.6456416 12.9709213, 77.6463762 12.9709401, 77.6467956 12.9709508, 77.6472762 12.9709632, 77.6473157 12.970966)",32.0,0.010259698621352998,0.615211810012837
osm_way_1356191558,12.996170860584826,77.6687599761397,12.99620448407172,77.66868062518482,12996,77668,Mahadevapura,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,corridor,"LINESTRING (77.6686281 12.9961275, 77.668625 12.9961465, 77.6686343 12.9961481, 77.6689125 12.9961998)",32.0,0.010259698621352998,0.615211810012837
osm_way_467074967,13.047365106443449,77.57235690889692,13.047382994594596,77.57226457027026,13047,77573,Kodigehalli,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"Outer Ring Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,tertiary,"LINESTRING (77.5712654 13.047299, 77.5715654 13.0473226, 77.5721125 13.0473605, 77.5727007 13.0473853, 77.5729648 13.0473973, 77.5731401 13.0473996, 77.5734496 13.0474075)",36.0,0.011542160949022122,0.6495507060333762
osm_way_1074759894,12.88123801796193,77.67209230050759,12.876415497297298,77.67147568108108,12875,77671,Electronic City,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"Amrutha College Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",Central Jail Road,secondary,"LINESTRING (77.6725727 12.8867393, 77.6724875 12.8863586, 77.6724606 12.8861882, 77.6724024 12.8858192, 77.6723945 12.8856994, 77.6723806 12.8855396, 77.6723634 12.8852115, 77.6723593 12.8851847, 77.6723434 12.8849205, 77.6723266 12.8846403, 77.6723167 12.8844754, 77.6722551 12.883825, 77.6722564 12.8837006, 77.672255 12.8834477, 77.6722491 12.88335, 77.6722508 12.8832091, 77.672252 12.8831034, 77.6722534 12.882987, 77.6722548 12.8828681, 77.6722566 12.8827126, 77.67226 12.8821839, 77.6722688 12.8816727, 77.6722703 12.8815433, 77.6722569 12.8813323, 77.6722392 12.881038, 77.6722193 12.8808287, 77.6722117 12.8807486, 77.6721875 12.8804937, 77.6721783 12.8803968, 77.672147 12.8800669, 77.6720841 12.8795539, 77.6720701 12.8794399, 77.6720465 12.8793181, 77.6720311 12.8792384, 77.6719367 12.878751, 77.6718939 12.8785301, 77.671783 12.8779573, 77.6717617 12.8778474, 77.6716988 12.8775475, 77.6716493 12.877267, 77.67161 12.8770677, 77.6715555 12.8767844, 77.6715117 12.8765576, 77.671461 12.8762954, 77.6713585 12.875765)",35.0,0.01122154536710484,0.641367137355584
osm_way_195557079,13.012442621658504,77.55242993863203,13.012432327027026,77.55239080270272,13012,77552,Rajajinagar,No Junction,No Junction,secondary,9.0,37,osm_overpass_nearest_road,"1st Main Road, Renaissance Temple Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,tertiary,"LINESTRING (77.5523439 13.0125363, 77.5524722 13.0123968, 77.5525156 13.0123486)",0.0,0.0,0.0
osm_way_763175322,12.963834349999999,77.5789058,12.963889448648649,77.57890775945947,12963,77578,Halasuru Gate,BTP082 - KR Market Junction,Named Junction,primary,12.0,37,osm_overpass_nearest_road,"BGS Flyover, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,primary_link,"LINESTRING (77.5788792 12.9637069, 77.5789324 12.9639618)",31.0,0.009939083039435716,0.6051026957637997
osm_way_1148718730,12.913870476363329,77.60879535355402,12.913848775675673,77.6087627081081,12913,77609,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",Named Junction,secondary,9.0,37,osm_overpass_nearest_road,"7th Cross Road, MICO Employees House Building Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",7th Cross Road,tertiary,"LINESTRING (77.6092941 12.9139113, 77.6089823 12.9138894, 77.6086467 12.9138562, 77.6082968 12.9138271)",35.0,0.01122154536710484,0.641367137355584
osm_way_37194111,12.894498825830786,77.56439044465034,12.893823362162161,77.56773549729729,12893,77567,K.S. Layout,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"Bikasipura Main Road, LMC Industrial Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",,residential,"LINESTRING (77.5680628 12.8937679, 77.567978 12.8938215, 77.5672596 12.8938345, 77.566699 12.8938345, 77.5662365 12.893863, 77.5661528 12.8938718, 77.5656717 12.8939224, 77.5651145 12.893981, 77.5647259 12.8940219, 77.5645484 12.8940442, 77.5635148 12.8941307, 77.5634249 12.8941448, 77.5627461 12.8942322, 77.5626464 12.8942511, 77.5626203 12.8942628, 77.5626022 12.8942772, 77.5625807 12.8943151, 77.5625774 12.8943497, 77.5626208 12.8948303, 77.5626261 12.8952016, 77.5626316 12.8955195, 77.5626281 12.8955563, 77.5626246 12.8955921, 77.562562 12.8957465, 77.5625473 12.8957946, 77.5624877 12.895989, 77.5622128 12.8963607, 77.5618887 12.8967129)",36.0,0.011542160949022122,0.6495507060333762
osm_way_130362225,12.993901054207262,77.65198713703879,12.99274644864865,77.65175926486485,12992,77651,Banaswadi,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"Krishnaiyyapalya Road, BMRCL Staff Quarters, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",,residential,"LINESTRING (77.6516547 12.9921211, 77.6516968 12.9921452, 77.6517195 12.9921586, 77.6517587 12.9921957, 77.6517807 12.9922897, 77.6517979 12.9924854, 77.6518664 12.9931872, 77.6520002 12.993623, 77.652086 12.9945482, 77.6521245 12.9951055, 77.652157 12.9953663, 77.6521967 12.9957394)",37.0,0.011862776530939404,0.6578947368421053
osm_way_461556542,12.98007882708415,77.62993670034382,12.980333581081082,77.63007981891892,12980,77630,Halasur,No Junction,No Junction,primary,12.0,37,osm_overpass_nearest_road,"Old Madras Road, Kolimi Heights, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Swamy Vivekananda Road,primary,"LINESTRING (77.6286587 12.9784246, 77.6288385 12.9786593, 77.6291069 12.9790191, 77.6296626 12.979781, 77.629949 12.9801596, 77.6301992 12.9804939, 77.630257 12.9805713, 77.6303582 12.9806886, 77.6305446 12.9808811, 77.6308096 12.9811517, 77.6309596 12.9812837, 77.631129 12.9814317, 77.631196 12.9814997, 77.6313401 12.9816198)",37.0,0.011862776530939404,0.6578947368421053
osm_way_91892794,12.96697242581745,77.59979438610182,12.967017043243247,77.5997003756757,12967,77599,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",Named Junction,residential,6.0,37,osm_overpass_nearest_road,"D Souza Marg, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",D' Souza Road,residential,"LINESTRING (77.600187 12.9666801, 77.6000108 12.9668002, 77.5997928 12.9669658, 77.5996158 12.9671068, 77.5994769 12.9672323, 77.5994172 12.9672844)",34.0,0.010900929785187561,0.6336649550706034
osm_way_131609427,12.9349411,77.6085666,12.935489935135138,77.60761127837837,12935,77607,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,Named Junction,residential,6.0,37,osm_overpass_nearest_road,"Krishna Nagar Main Road, Chikka Lakshmaiah Layout, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",,residential,"LINESTRING (77.6096868 12.9342943, 77.6074464 12.9355879)",36.0,0.011542160949022122,0.6495507060333762
osm_way_1105155676,12.992857760127986,77.57282716709396,12.992806197297298,77.5728341918919,12993,77572,Sheshadripuram,No Junction,No Junction,residential,6.0,37,osm_overpass_nearest_road,"Sirur Park Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sirur Park Road,residential,"LINESTRING (77.5728133 12.993501, 77.5728173 12.9930085, 77.5728185 12.9929507, 77.5728457 12.9924079, 77.5728464 12.9923002, 77.5728469 12.9922147)",31.0,0.009939083039435716,0.6051026957637997
