segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,days_since_start,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,lag_1h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total
osm_way_37107652,2023-11-12 10:00:00,6,12,0,0,0,0,18,13.027576507614642,77.57588542874355,13.02768657992278,77.5751102870013,13027,77578,Sadashivanagar,No Junction,No Junction,secondary,9.0,777,osm_overpass_nearest_road,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",80 Feet Road,tertiary,"LINESTRING (77.5719489 13.0283354, 77.5734529 13.0280106, 77.5740212 13.027903, 77.5745471 13.0278034, 77.5746231 13.027789, 77.5752161 13.0276841, 77.5753809 13.0276513, 77.5758277 13.0275627, 77.5769587 13.0273761, 77.5776925 13.0272552, 77.5777863 13.0272433, 77.5779455 13.0272153, 77.5781169 13.0271852, 77.5783823 13.0271386, 77.5786655 13.0270889, 77.5789431 13.0270299, 77.5789951 13.0270201, 77.579273 13.0269678, 77.579458 13.0269319, 77.5797151 13.0268892, 77.5797294 13.0268868, 77.5797877 13.0268779, 77.5798309 13.0268902)",678.0,0.2062671128688774,0.08333333333333333,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,0.7155460906601764,1.5844234864618194,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_38684970,2023-11-12 10:00:00,0,0,1,0,0,0,1,12.976628513341469,77.57438231038472,12.977249944558745,77.57416207666485,12975,77574,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,primary,12.0,1847,osm_overpass_nearest_road,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Dhanvanthari Road,primary,"LINESTRING (77.5746648 12.9742752, 77.5746606 12.9743621, 77.5746391 12.9745604, 77.5746691 12.9748205, 77.5746978 12.9750029, 77.5747547 12.9754468, 77.5747569 12.9754668, 77.5747838 12.9755462, 77.5748102 12.9756772, 77.5748299 12.9759817, 77.5748429 12.9761596, 77.5748052 12.976477, 77.5747687 12.9766096, 77.5746172 12.9769933, 77.5744934 12.9771702, 77.5743944 12.9773116, 77.5742749 12.9774604, 77.5742335 12.9775119, 77.5742187 12.9775304, 77.5738041 12.9780468, 77.5735066 12.9783696, 77.5734094 12.9784867, 77.5733274 12.9785228, 77.5732778 12.9785769, 77.5731925 12.9786698)",1644.0,0.5001521143900213,0.7166666666666667,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,1.0587161545482202,1.5333130514146638,1.0351080012169152,1.4464253118344996,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osm_way_39541581,2023-11-12 10:00:00,0,1,0,0,0,0,1,13.012026504318188,77.55225767702167,13.012073815037594,77.55254461478697,13011,77551,Malleshwaram,No Junction,No Junction,primary,12.0,798,osm_overpass_nearest_road,"Da Ra Bendre Road, Renaissance Temple Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Chord Road,primary,"LINESTRING (77.5535192 13.0126123, 77.5533055 13.0125061, 77.5530445 13.0123707, 77.5529373 13.0123272, 77.5528562 13.0123161, 77.5526518 13.0122237, 77.5526166 13.0122066, 77.5521297 13.0119918, 77.5519588 13.011911, 77.551769 13.011816, 77.5516172 13.01174, 77.5514206 13.0116202, 77.5510168 13.0113956)",699.0,0.21265591724977184,0.11666666666666667,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,0.912686340127776,0.7155460906601765,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
osm_way_411092287,2023-11-12 10:00:00,9,0,0,0,4,0,13,12.973275852224216,77.57915224504028,12.97326839255814,77.57916294041343,12972,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,1935,osm_overpass_nearest_road,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",6th Cross Road,residential,"LINESTRING (77.5793892 12.9738042, 77.5793509 12.9737188, 77.5792103 12.9734053, 77.5790666 12.9730849, 77.5789153 12.9727475)",1785.0,0.5430483723760268,0.7833333333333333,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,1.9860054761180406,4.702160024338302,1.0351080012169152,1.4464253118344996,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_45297816,2023-11-12 10:00:00,0,3,0,0,0,0,3,13.005497548196859,77.56993980701901,13.005516222260274,77.56918998390411,13005,77569,Malleshwaram,No Junction,No Junction,secondary,9.0,876,osm_overpass_nearest_road,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",15th Cross Road,tertiary,"LINESTRING (77.5739373 13.0054147, 77.5735864 13.0054169, 77.5731541 13.0054296, 77.5726761 13.0054391, 77.5721695 13.0054428, 77.5720693 13.005444, 77.5718896 13.0054416, 77.5716925 13.005441, 77.5716653 13.0054409, 77.5712594 13.0054368, 77.5712126 13.0054364, 77.5707973 13.0054389, 77.5704825 13.005453, 77.5704247 13.0054575, 77.5699421 13.005474, 77.5696025 13.005489, 77.5692916 13.005499, 77.569237 13.0054989, 77.5691959 13.0055008, 77.5681646 13.0055491, 77.5676058 13.0055706, 77.5673945 13.0055722, 77.567161 13.0055745, 77.5671399 13.005576, 77.566987 13.0055872, 77.5669593 13.0055908, 77.5667143 13.0056226, 77.5664784 13.0056255, 77.5659447 13.0056292)",870.0,0.26467903863705505,0.4166666666666667,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,0.664435655613021,0.1533313051414664,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
osm_way_616360044,2023-11-12 10:00:00,0,0,0,0,0,0,0,13.188968635438611,77.6805100508947,13.185357072943443,77.67996548290488,13184,77679,Chikkajala,No Junction,No Junction,secondary,9.0,1556,osm_overpass_nearest_road,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,secondary,"LINESTRING (77.6810911 13.194404, 77.6810889 13.1930848, 77.6810887 13.1929863, 77.6810881 13.1928987, 77.6808027 13.1905948, 77.6806386 13.1893377, 77.6805308 13.1884672, 77.6804358 13.1878337, 77.6804108 13.1876801, 77.6802817 13.187151, 77.6802049 13.1868364, 77.680089 13.1863613, 77.6800156 13.1859399, 77.6799699 13.1856785, 77.6798431 13.184906, 77.679765 13.1843361, 77.6797578 13.1842836, 77.6797041 13.1838921, 77.6796809 13.183733, 77.6797046 13.1835616)",1462.0,0.44478247642226953,0.6833333333333333,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,0.4745968968664435,0.5622147855187101,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_671050558,2023-11-12 10:00:00,0,1,1,0,0,0,2,12.999314610890206,77.54927544694702,12.999338880574292,77.54936256174332,12999,77549,Rajajinagar,BTP027 - Modi Bridge Junction,Named Junction,residential,6.0,898,osm_overpass_nearest_road,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",10th Cross Road,residential,"LINESTRING (77.5497605 12.9994506, 77.5495532 12.9993925, 77.5487904 12.9991786)",827.0,0.2515972010952236,0.3333333333333333,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,0.8250684514755096,0.8177669607544874,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
osm_way_72099282,2023-11-12 10:00:00,0,0,12,0,0,0,12,12.980892219739307,77.61056316940372,12.981013103834808,77.61030084896754,12981,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2034,osm_overpass_nearest_road,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Dickenson Road,secondary,"LINESTRING (77.6100994 12.981036, 77.6102352 12.9809938, 77.6104414 12.9809372, 77.6106842 12.980854, 77.6108994 12.9807677, 77.6109369 12.9807651, 77.6109705 12.9807751, 77.6110012 12.9807838, 77.6110229 12.9807949)",1675.0,0.5095832065713416,0.7333333333333333,10,6,11,316,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4166666666666665,3.37328871311226,10.37541831457256,1.0351080012169152,1.4464253118344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
osm_way_107221160,2023-11-12 11:00:00,1,4,0,0,0,0,5,13.007834500210988,77.57115730907321,13.007731615625001,77.57115094589844,13007,77571,Malleshwaram,No Junction,No Junction,primary,12.0,1024,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Sampige Road,primary,"LINESTRING (77.571172 13.0071967, 77.5711436 13.0084297, 77.5711426 13.0084723)",938.0,0.2853665956799513,0.5166666666666667,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,0.5038028597505324,1.328871311226042,1.001886218436264,1.3331305141466383,5.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
osm_way_1091199881,2023-11-12 11:00:00,1,0,0,0,0,0,1,13.008147238061879,77.69498636068339,13.008125207798164,77.69524381532109,13008,77694,K.R. Pura,No Junction,No Junction,residential,6.0,1090,osm_overpass_nearest_road,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,service,"LINESTRING (77.6957101 13.0082611, 77.6956638 13.0081853, 77.6954349 13.008145, 77.6951329 13.0081209, 77.6948276 13.0081269, 77.6947271 13.0081289, 77.6945944 13.008135, 77.694451 13.0081416, 77.6943118 13.0081692, 77.6942415 13.0082272)",935.0,0.28445390933982356,0.5,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,0.9199878308487982,0.35777304533008825,1.001886218436264,1.3331305141466383,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
osm_way_1091226939,2023-11-12 11:00:00,7,3,0,0,0,0,10,13.071996641117888,77.58955024504385,13.07128243035461,77.58822930138298,13071,77587,Kodigehalli,No Junction,No Junction,secondary,9.0,2820,osm_overpass_nearest_road,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",GKVK Road,secondary,"LINESTRING (77.5925525 13.0720013, 77.5914312 13.0723047, 77.5905982 13.0725268, 77.5896806 13.0727613, 77.5896125 13.0727718, 77.589507 13.0727683, 77.5891243 13.0727073, 77.5889598 13.0726464, 77.5889281 13.0726233, 77.5888543 13.0725628, 77.5887792 13.0724513, 77.5885689 13.0721232, 77.5883755 13.0718127, 77.5883489 13.0717699, 77.5883427 13.0717604, 77.5881568 13.0714775, 77.5880092 13.0712601, 77.587949 13.0711912, 77.5878596 13.0710889, 77.58772 13.0709316, 77.5876706 13.070876, 77.587278 13.0704456, 77.5871958 13.0703977, 77.5870595 13.0703397)",2624.0,0.7982963188317614,0.9833333333333333,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,5.052631578947368,6.593246121083054,1.001886218436264,1.3331305141466383,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1158621923,2023-11-12 11:00:00,0,1,2,0,0,0,3,12.982864874124026,77.61079119375364,12.981663721704297,77.61032356718864,12982,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2746,osm_overpass_nearest_road,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Kamaraj Road,tertiary,"LINESTRING (77.6100994 12.981036, 77.6101421 12.9811601, 77.610227 12.9814067, 77.6102618 12.9815071, 77.6102719 12.9815371, 77.6102848 12.9815765, 77.6105128 12.9822064, 77.6105482 12.982335, 77.6105896 12.9826403, 77.6106274 12.9828988, 77.6106499 12.9830532, 77.6106643 12.9830954, 77.6107615 12.9832888, 77.6109992 12.9836568, 77.6112553 12.9838788, 77.6114976 12.9840777, 77.6117128 12.9842886, 77.6117556 12.9843505, 77.6117965 12.9844973)",2424.0,0.7374505628232431,0.9166666666666666,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,2.2561606327958623,4.906601764526925,1.001886218436264,1.3331305141466383,7.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
osm_way_1207956701,2023-11-12 11:00:00,2,0,0,0,0,0,2,12.969572265754024,77.57562264857323,12.969297471136619,77.57545534924311,12967,77574,City Market,"BTP083 - AS Char Street, Mysore Road",Named Junction,secondary,9.0,2120,osm_overpass_nearest_road,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",B.V.K. Iyengar Road,tertiary,"LINESTRING (77.5782165 12.9742839, 77.5782278 12.9742486, 77.5782223 12.9742351, 77.5776122 12.9732963, 77.577262 12.9728021, 77.5770768 12.972468, 77.5769176 12.9721843, 77.5767774 12.9719343, 77.576621 12.9716162, 77.5764488 12.9712876, 77.5761969 12.9707663, 77.5759496 12.9703063, 77.5758361 12.970092, 77.5757499 12.9699214, 77.5756955 12.969816, 77.5754016 12.9693619, 77.575299 12.9691863, 77.5751608 12.9689499, 77.5751179 12.9688663, 77.5750366 12.9686896, 77.5749002 12.9684141, 77.574889 12.9683898, 77.5748666 12.9683438, 77.5747499 12.9680994, 77.5746035 12.9678268, 77.5745573 12.967738, 77.574455 12.9675416, 77.5744276 12.9674877, 77.574304 12.9672571, 77.5740237 12.9667126, 77.5739248 12.9665043, 77.5738916 12.9664173, 77.5737872 12.9660315, 77.5737699 12.9656705, 77.5737705 12.9654368, 77.5737614 12.9650533, 77.5737589 12.9650053, 77.5737567 12.9649596, 77.5737399 12.9646124)",1981.0,0.6026772132643748,0.8666666666666667,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,1.9056890781867963,1.993306966839063,1.001886218436264,1.3331305141466383,13.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0
osm_way_1278975050,2023-11-12 11:00:00,1,0,0,0,0,0,1,12.964638984106822,77.53959511971502,12.964807015938337,77.53907634540067,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,1741,osm_overpass_nearest_road,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",5th Main Road,secondary,"LINESTRING (77.538189 12.9650872, 77.5385739 12.9649567, 77.5391349 12.964763, 77.5395405 12.9646229, 77.540567 12.9643633, 77.5410181 12.9642473)",1730.0,0.5263157894736842,0.75,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,2.132035290538485,0.25555217523577733,1.001886218436264,1.3331305141466383,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
osm_way_1297586919,2023-11-12 11:00:00,2,0,0,0,0,0,2,13.010893098730566,77.55449166606876,13.011351343915344,77.55450497328042,13011,77554,Malleshwaram,No Junction,No Junction,secondary,9.0,756,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Dr. Rajkumar Road,secondary,"LINESTRING (77.5544938 13.0120289, 77.5544982 13.0117078, 77.5544985 13.0116833, 77.5544848 13.0102188, 77.554489 13.0099984, 77.5544899 13.0099338, 77.5544896 13.0097573)",637.0,0.19379373288713111,0.05,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,0.8177669607544873,1.2266504411317312,1.001886218436264,1.3331305141466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
osm_way_1312956274,2023-11-12 11:00:00,0,0,0,0,0,0,0,12.969587239463605,77.57556508371913,12.969109155416938,77.5752890243114,12970,77576,City Market,BTP043 - Upparpet Junction,Named Junction,secondary,9.0,1719,osm_overpass_nearest_road,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",B.V.K. Iyengar Road,tertiary,"LINESTRING (77.5736671 12.9646068, 77.5736867 12.9650014, 77.5736882 12.9650521, 77.5737061 12.9654368, 77.5737132 12.9656612, 77.5737285 12.9660419, 77.5738475 12.9664496, 77.5740342 12.9668723, 77.5743947 12.9675658, 77.5745501 12.967861, 77.5746927 12.9681318, 77.5748156 12.9683723, 77.5748465 12.9684316, 77.5750929 12.9689059, 77.5752556 12.9692096, 77.5752775 12.9692505, 77.5753546 12.9693829, 77.575654 12.9698415, 77.5757117 12.9699524, 77.5759041 12.9703364, 77.5760619 12.9706391, 77.5761402 12.9707896, 77.5763721 12.9712754, 77.5765714 12.9716441, 77.5767305 12.9719539, 77.5768063 12.972089, 77.5768792 12.9722297, 77.577013 12.9724878, 77.5771623 12.9727413, 77.5772204 12.9728423, 77.577247 12.9728884, 77.5774755 12.9732236, 77.5775466 12.9733234, 77.5781461 12.974243, 77.5781602 12.9742649, 77.5781658 12.9742733, 77.5782165 12.9742839)",1582.0,0.4812899300273806,0.7,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,1.0149072102220869,1.431092181320353,1.001886218436264,1.3331305141466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0
osm_way_142664922,2023-11-12 11:00:00,1,0,0,0,0,0,1,12.980496874585638,77.60756380222188,12.980313766945054,77.60743796874725,12981,77607,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2275,osm_overpass_nearest_road,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Main Guard Cross Road,tertiary,"LINESTRING (77.6070952 12.9792685, 77.6071409 12.9793888, 77.6073836 12.9800269, 77.6074706 12.9802558, 77.6076935 12.9808418, 77.6079559 12.9815211, 77.6079642 12.9815406, 77.6080461 12.9817196)",1988.0,0.6048068147246729,0.8833333333333333,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,2.7599634925463947,5.826589595375723,1.001886218436264,1.3331305141466383,8.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,18.0,5.0,0.0
osm_way_1427908500,2023-11-12 11:00:00,5,3,0,0,0,0,8,12.841273439939654,77.64855975632886,12.841716519300698,77.64635073181819,12841,77645,Electronic City,No Junction,No Junction,secondary,9.0,1430,osm_overpass_nearest_road,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",Neeladri Road,secondary,"LINESTRING (77.6529409 12.8401561, 77.6528335 12.8402083, 77.6526284 12.8403171, 77.6524489 12.8403816, 77.6524229 12.840391, 77.652045 12.8405124, 77.6519893 12.8405277, 77.6519047 12.8405487, 77.6517091 12.8406048, 77.6515765 12.8406428, 77.6515242 12.8406567, 77.6513956 12.840691, 77.6510261 12.8407441, 77.6506437 12.8408301, 77.6504132 12.8408912, 77.6502301 12.8409397, 77.649985 12.8410045, 77.6498292 12.8410457, 77.6495995 12.8411065, 77.6494658 12.8411419, 77.6494447 12.8411475, 77.6494084 12.8411568, 77.6493798 12.8411659, 77.6493432 12.8411744, 77.6492855 12.8411896, 77.6491931 12.841214, 77.6489607 12.8412755, 77.6486318 12.8413615, 77.6485498 12.8413842, 77.6481214 12.8414976, 77.6480529 12.8415157, 77.6479862 12.8415333, 77.6479752 12.8415362, 77.6479047 12.8415549, 77.6477343 12.841596, 77.6474502 12.8416678, 77.6472045 12.8417299, 77.6468986 12.8418082, 77.6467843 12.8418375, 77.6467349 12.841842, 77.6466845 12.8418465, 77.6464606 12.8418911, 77.6464233 12.8418985, 77.6463918 12.8419022, 77.646164 12.8419293, 77.646123 12.8419343, 77.6458654 12.8419655, 77.6456405 12.8419546, 77.6455156 12.8419246, 77.6454557 12.8418967, 77.6453679 12.8418558, 77.6451884 12.841749, 77.645101 12.8417186, 77.645021 12.8416908, 77.6448429 12.8416708, 77.6442693 12.8417001, 77.6441329 12.8417033)",1239.0,0.37693945847277155,0.65,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,0.5330088226346212,1.0733191359902647,1.001886218436264,1.3331305141466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_149418897,2023-11-12 11:00:00,5,0,0,0,0,0,5,13.010605932937187,77.55467891143944,13.011089133245383,77.55461549643799,13011,77554,Malleshwaram,No Junction,No Junction,residential,6.0,758,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5544985 13.0116833, 77.5545215 13.0116554, 77.55453 13.0116441, 77.5545595 13.0116049, 77.5545809 13.0114899, 77.5545881 13.0110408, 77.5545934 13.0104682, 77.5545974 13.0100358, 77.5545972 13.0100176, 77.5546025 13.0100001, 77.5546128 13.0099849, 77.5546313 13.009971, 77.5546536 13.0099646, 77.5551459 13.0099685, 77.5551701 13.0099789, 77.5551919 13.0099936, 77.5552109 13.0100126, 77.5552257 13.0100348)",635.0,0.19318527532704594,0.03333333333333333,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,0.700943109218132,1.4822026163675084,1.001886218436264,1.3331305141466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
osm_way_207478098,2023-11-12 11:00:00,0,2,0,0,0,0,2,12.976853645487303,77.57725627025195,12.976642602039357,77.57730475910554,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,2795,osm_overpass_nearest_road,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",W H Hanumanthappa Road,tertiary,"LINESTRING (77.5770417 12.9748638, 77.5770658 12.9749238, 77.5773858 12.9761091, 77.5774247 12.9762448, 77.5773324 12.9769348, 77.577324 12.9769955, 77.5773154 12.9770549, 77.5772549 12.977612, 77.5772101 12.9781106, 77.5771476 12.9786725, 77.5771236 12.9788731)",2546.0,0.7745664739884393,0.95,11,6,11,316,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4583333333333335,2.18314572558564,2.351080012169151,1.001886218436264,1.3331305141466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
